id;precio;metros_cuadrados_utiles;numero_baNos;numero_habitaciones;planta;antigUedad;aire_acondicionado_Si;ascensor_Si;piscina_Si;trastero_Si;garaje_Si;balcon_Si;jardin_Si;armarios_Si;poblacion_km2;renta_media_hogar;distancia_centro_Madrid_m;pois_comunitarios;pois_BigBusiness
17552;125000;67;1;2;1;85;True;False;False;True;True;False;False;False;24;22180;55316;3;0
17615;110000;74;1;2;0;85;False;False;True;False;False;False;False;True;24;22180;55188;3;0
18134;119000;215;1;4;2;100;False;False;False;True;False;False;False;False;24;22180;55170;3;0
18227;179000;225;2;7;0;85;False;False;True;False;False;False;True;True;24;22180;55316;3;0
18958;218000;138;1;2;1;51;False;False;True;True;True;False;True;False;26;22214;51496;0;0
9499;169000;51;1;2;0;52;False;False;False;False;False;False;False;False;9316;22306;5310;15;0
9517;170000;50;1;2;0;52;False;False;False;False;False;False;False;False;9316;22306;5532;15;0
9533;270000;85;1;3;2;52;True;False;False;True;False;True;False;True;9316;22306;5514;15;0
9628;254999;110;2;4;4;53;False;False;False;False;False;False;False;False;9316;22306;5302;15;0
9641;239000;75;1;3;2;48;True;False;False;False;False;False;False;False;24192;22306;5613;15;0
9656;134000;74;1;3;3;52;False;False;False;False;False;False;False;False;9316;22306;5418;15;0
9704;200000;84;1;3;8;49;False;True;False;False;False;False;False;True;9316;22306;5302;15;0
9705;250000;108;2;4;2;53;True;False;False;False;False;True;False;True;9316;22306;5302;15;0
9709;169000;70;1;3;4;52;True;True;False;False;False;False;False;True;9316;22306;5310;15;0
9728;270000;105;2;4;5;48;True;True;False;False;True;False;False;True;24192;22306;5598;15;0
9738;255000;92;2;4;2;43;False;True;False;False;False;True;False;True;24192;22306;5598;15;0
9744;290000;107;2;4;9;43;False;True;False;False;True;False;False;True;24192;22306;5598;15;0
9846;286000;90;1;3;3;31;False;True;False;False;True;False;False;True;24192;22306;5650;15;0
9970;258000;77;2;3;5;43;True;True;False;False;True;False;False;True;24192;22306;5598;15;0
16326;160000;90;2;2;2;16;True;True;True;True;True;False;False;False;1257;22318;14746;0;0
3179;635000;88;2;3;1;65;True;True;False;False;False;False;False;True;26;22330;51971;0;0
3204;425000;76;1;2;1;71;False;True;False;True;False;False;False;False;26;22330;51971;0;0
3234;239000;51;1;2;0;95;False;True;False;False;False;False;False;False;26;22330;51971;0;0
4874;270000;111;1;3;0;50;False;False;False;False;True;False;False;False;8;22330;49320;0;0
4897;325000;80;1;3;2;50;False;False;True;True;False;True;False;True;8;22330;49320;0;0
5143;165000;57;1;3;2;50;False;False;False;False;False;False;False;False;8;22330;49320;0;0
5306;1130000;143;2;2;2;133;True;True;False;False;False;False;False;True;26;22330;52083;0;0
5315;675000;85;2;2;1;95;True;True;False;False;False;False;False;True;26;22330;52083;0;0
5367;836000;86;2;2;6;95;False;True;False;False;False;False;False;True;26;22330;52083;0;0
5457;996000;122;3;3;1;145;True;True;False;False;False;True;False;False;26;22330;52083;0;0
5583;889000;81;2;2;1;108;True;True;False;True;False;True;False;True;26;22330;52083;0;0
5626;859000;90;3;3;5;100;True;True;False;False;False;False;False;True;26;22330;52083;0;0
5663;2400000;210;2;4;4;145;True;False;False;True;False;True;False;True;26;22330;52083;0;0
5712;845000;82;2;2;2;95;True;True;False;False;False;True;False;True;26;22330;52083;0;0
5720;520000;78;1;1;0;125;False;True;False;False;False;True;False;False;26;22330;52083;0;0
5734;899000;109;3;2;3;95;True;True;False;False;False;True;False;True;26;22330;52083;0;0
5742;1250000;170;3;3;1;45;True;True;False;False;False;False;False;False;26;22330;52083;0;0
5775;1189000;164;4;4;5;95;True;True;False;False;False;False;False;True;26;22330;52083;0;0
5776;2400000;181;4;4;4;95;True;False;False;True;False;False;False;False;26;22330;52083;0;0
5789;789000;101;2;2;1;95;True;True;False;False;False;False;False;True;26;22330;52083;0;0
5803;989000;112;3;3;2;125;True;False;False;False;False;True;False;False;26;22330;52083;0;0
5865;899000;135;3;3;1;85;True;True;False;False;False;False;False;False;26;22330;52083;0;0
5904;1300000;157;2;2;2;145;True;True;False;True;False;False;False;True;26;22330;52083;0;0
5969;722000;92;2;2;1;95;False;False;False;False;False;True;False;True;26;22330;52083;0;0
6023;329000;60;1;1;0;125;False;True;False;False;False;False;False;True;26;22330;52083;0;0
6047;1119000;139;3;3;2;145;True;True;False;False;False;False;False;True;26;22330;52083;0;0
6059;309000;41;1;1;4;95;True;False;False;False;False;False;False;True;26;22330;52083;0;0
6087;650000;69;2;2;5;135;True;True;False;False;False;False;False;True;26;22330;52083;0;0
6088;425000;70;1;1;2;85;True;False;False;False;False;False;False;False;26;22330;52083;0;0
6186;989000;112;3;3;2;125;True;False;False;False;False;True;False;False;26;22330;52083;0;0
6192;925000;112;3;3;3;120;False;True;False;False;False;False;False;True;26;22330;52083;0;0
6307;894000;160;3;5;3;95;False;True;False;False;False;False;False;False;26;22330;52083;0;0
6392;919000;112;3;3;3;95;True;True;False;False;False;False;False;True;26;22330;52083;0;0
6402;2350000;208;4;4;5;22;True;True;False;False;False;False;False;False;26;22330;52083;0;0
6405;1150000;99;2;2;5;22;True;True;False;False;False;False;False;False;26;22330;52083;0;0
6410;1025000;110;2;2;5;22;True;True;False;False;False;False;False;False;26;22330;52083;0;0
6437;790000;98;2;2;5;95;True;True;False;True;False;False;False;True;26;22330;52083;0;0
6510;1290000;160;5;4;1;95;True;True;False;False;False;False;False;True;26;22330;52083;0;0
6535;750000;100;2;2;3;105;True;True;False;False;False;True;False;False;26;22330;52083;0;0
6538;1350000;217;2;5;2;95;False;True;False;False;False;True;False;False;26;22330;52083;0;0
6622;425000;66;1;1;2;85;True;False;False;False;False;False;False;True;26;22330;52083;0;0
6722;895000;160;2;4;3;95;False;True;False;False;False;False;False;False;26;22330;52083;0;0
6741;950000;85;2;3;1;109;True;True;False;True;False;True;False;False;26;22330;52083;0;0
6772;1395000;221;5;4;2;125;True;True;False;False;False;True;False;True;26;22330;52083;0;0
6796;1780000;145;2;2;6;125;True;True;False;False;False;False;False;False;26;22330;52083;0;0
6828;2400000;181;2;4;4;95;True;False;False;True;False;True;False;True;26;22330;52083;0;0
6849;1248000;163;3;3;2;102;False;True;False;False;False;True;False;True;26;22330;52083;0;0
6916;3450000;438;3;4;2;95;False;True;False;True;True;False;False;True;26;22330;52083;0;0
6918;1780000;145;2;2;6;95;True;True;False;False;False;False;False;True;26;22330;52083;0;0
14388;1600000;535;5;5;0;15;True;False;True;True;True;False;True;True;26;22330;50766;0;0
15431;1650000;535;5;6;3;14;True;False;True;True;True;True;True;True;26;22330;50766;0;0
18598;95000;134;1;3;1;90;False;False;False;False;False;False;False;False;26;22330;51292;1;0
18624;150000;160;2;3;2;95;False;False;False;False;False;False;False;False;26;22330;52165;0;0
18656;180000;59;1;2;0;43;False;False;False;True;True;True;True;False;26;22330;50088;0;0
18657;320000;500;4;11;0;53;False;False;False;False;True;False;True;False;26;22330;50422;0;0
18780;269000;191;2;7;1;68;True;False;False;False;False;False;True;True;26;22330;50398;0;0
18888;295000;237;2;4;1;47;False;False;True;False;True;False;True;True;26;22330;50913;1;0
18951;280000;200;2;5;0;68;True;False;False;True;True;True;True;True;26;22330;50551;0;0
19050;150000;92;1;3;1;55;False;False;False;True;True;False;True;True;26;22330;50984;1;0
19220;185000;56;1;2;0;47;False;False;False;True;True;False;True;False;26;22330;50152;0;0
19280;80000;328;3;11;0;52;False;False;False;True;False;False;False;False;26;22330;50913;1;0
17614;150000;250;3;7;2;48;False;False;False;True;False;True;False;True;103;22480;39612;0;0
17451;165000;75;1;2;0;30;True;False;False;True;True;False;False;True;42;22610;43323;12;0
17459;255000;209;2;3;0;31;False;False;False;False;False;False;False;False;42;22610;42905;0;0
17461;252000;199;2;3;0;30;False;False;False;False;False;False;False;False;42;22610;43234;12;0
17541;250000;204;2;3;0;30;False;False;False;False;False;False;False;False;42;22610;43044;12;0
17618;140000;140;2;4;0;30;False;False;False;True;True;True;True;False;42;22610;43556;12;0
17709;115000;100;2;2;1;30;False;False;False;False;False;True;False;True;42;22610;43484;12;0
17790;135000;97;1;2;0;21;False;False;False;False;True;False;False;True;42;22610;43217;12;0
17860;95000;96;1;4;2;48;False;False;False;False;False;True;False;False;42;22610;43373;12;0
17893;180000;183;2;3;2;48;False;False;False;True;True;False;True;True;42;22610;43286;0;0
17957;110000;76;1;2;0;61;True;False;False;False;False;False;False;False;42;22610;43582;12;0
17960;109900;83;1;2;2;21;False;False;False;False;False;True;False;True;42;22610;43373;12;0
18038;185000;106;2;4;2;19;False;False;True;False;True;True;True;True;42;22610;43178;0;0
18197;269000;190;3;4;0;34;False;False;True;True;False;True;True;True;42;22610;43171;0;0
18265;280000;210;2;4;0;30;False;False;True;True;True;False;True;False;42;22610;43535;12;0
18275;190000;113;2;4;0;19;False;False;True;False;False;False;False;False;42;22610;43178;0;0
18304;135000;115;1;4;1;27;False;False;False;False;True;False;False;False;42;22610;43535;12;0
18350;238000;160;3;4;1;20;False;False;False;False;True;False;True;True;42;22610;43535;12;0
18452;204500;188;3;4;0;18;True;False;False;True;True;False;True;True;42;22610;43487;12;0
17438;150000;218;2;10;0;51;False;False;False;False;False;False;False;False;64;22620;43602;9;0
17475;329000;300;3;4;0;16;True;False;False;True;True;True;True;False;64;22620;43606;9;0
17492;79000;180;1;10;0;51;False;False;False;False;False;False;False;False;64;22620;43705;9;0
17502;375000;500;2;15;2;125;False;False;False;False;True;False;False;False;64;22620;43465;9;0
17540;245000;175;2;3;1;51;False;False;True;False;True;False;True;True;64;22620;43606;9;0
17650;265000;260;2;3;0;22;True;False;True;True;True;False;True;True;64;22620;43648;9;0
17693;119000;189;2;4;1;62;True;False;False;True;False;True;True;False;64;22620;43606;9;0
17704;299990;211;3;3;2;20;False;False;True;False;False;False;True;False;64;22620;43606;9;0
17722;269000;253;1;3;0;40;False;False;True;False;False;False;True;False;64;22620;43606;9;0
17731;271000;160;2;6;0;51;True;False;True;True;True;True;True;True;64;22620;43606;9;0
17759;490000;220;2;3;0;17;True;False;False;True;True;True;True;True;64;22620;43606;9;0
17796;89000;162;1;2;0;51;False;False;False;False;False;False;False;False;64;22620;43641;9;0
17830;240000;145;2;3;0;51;True;False;True;True;True;False;True;False;64;22620;43606;9;0
17879;850000;720;4;10;1;175;False;False;True;True;True;True;False;False;64;22620;43396;9;0
17976;187000;561;1;6;0;45;False;False;False;True;True;False;True;True;64;22620;43801;9;0
18047;246900;223;2;4;0;51;False;False;False;False;False;False;False;True;64;22620;43401;9;0
18051;300900;432;2;5;2;51;False;False;False;False;False;False;True;False;64;22620;43578;9;0
18083;790000;750;5;3;0;17;False;False;True;False;True;False;True;False;64;22620;43606;9;0
18092;109000;85;1;3;0;51;False;False;False;False;False;False;False;False;64;22620;43173;9;0
18192;175000;90;2;3;2;55;True;False;True;True;True;True;True;True;64;22620;43255;9;0
18290;333000;192;2;4;0;32;True;False;True;True;True;False;True;True;64;22620;43606;9;0
18361;94000;86;1;2;1;125;False;False;False;True;False;False;False;False;64;22620;43596;9;0
17456;50000;100;2;5;1;53;False;False;False;False;False;False;False;False;16;22639;57110;4;0
17473;120000;150;2;5;1;53;True;False;True;True;True;False;True;True;16;22639;56898;4;0
17575;265000;236;3;4;0;40;True;False;False;False;True;True;False;True;16;22639;56563;2;0
17585;90000;75;1;4;1;53;True;False;False;False;False;True;False;False;16;22639;57141;4;0
17605;160000;150;3;4;1;53;False;False;False;True;False;True;False;True;16;22639;56774;4;0
17750;130000;175;2;9;0;42;False;False;True;False;False;False;False;False;16;22639;58933;0;0
17773;179000;156;3;3;0;42;False;False;False;False;True;True;False;True;16;22639;57059;0;0
17812;130000;175;2;9;2;42;False;False;True;False;False;False;False;False;16;22639;58933;0;0
17827;179000;156;3;3;1;42;False;False;False;False;True;True;False;True;16;22639;57059;0;0
17835;130000;116;1;4;1;84;False;False;False;False;True;False;False;False;16;22639;57003;4;0
17836;186000;359;3;6;2;53;False;False;False;False;False;False;False;False;16;22639;56692;4;0
17843;130000;175;2;6;1;53;False;False;True;False;False;False;True;False;16;22639;56898;4;0
17990;118000;265;1;4;0;53;False;False;False;False;False;False;False;False;16;22639;56986;4;0
18066;127000;287;2;4;0;65;False;False;False;True;False;False;False;False;16;22639;56794;4;0
18133;109900;80;1;3;1;45;True;False;False;False;False;True;False;True;16;22639;56799;0;0
18294;124000;200;2;3;1;84;False;False;False;True;True;False;False;False;16;22639;56985;4;0
17467;250000;214;2;3;1;23;True;False;False;False;False;False;False;True;64;22709;43897;0;0
17525;140000;130;1;2;0;41;True;False;False;True;True;False;False;False;64;22709;42883;0;0
17534;204000;190;2;4;1;34;True;False;True;False;True;False;True;True;64;22709;43010;0;0
17581;395000;338;4;4;0;26;True;False;True;True;True;False;True;True;64;22709;42815;0;0
17853;159000;135;1;3;2;39;True;False;True;True;True;False;False;True;64;22709;43433;0;0
17878;66600;256;3;4;0;36;False;False;False;False;False;False;False;False;64;22709;42659;0;0
17948;66600;255;3;3;0;41;False;False;False;False;False;False;False;False;64;22709;42837;0;0
17954;66600;255;2;3;0;41;False;False;False;False;False;False;False;False;64;22709;42837;0;0
17959;154000;137;1;4;1;38;True;False;True;True;True;False;True;False;64;22709;43753;0;0
18016;266000;220;3;3;1;27;True;False;True;True;True;False;True;False;64;22709;43585;0;0
18141;249000;256;3;7;0;45;True;False;True;True;True;False;True;False;64;22709;43742;0;0
18154;360000;221;3;4;1;34;False;False;True;False;True;False;True;False;64;22709;43551;0;0
18282;298000;175;3;5;3;20;True;False;True;True;True;False;True;True;64;22709;43987;0;0
18382;264000;151;1;2;0;21;True;False;True;False;False;False;True;True;64;22709;43608;0;0
18389;399900;203;3;3;2;22;True;False;True;True;True;False;True;True;64;22709;43897;0;0
18396;268500;152;3;3;0;19;True;False;True;True;True;True;True;True;64;22709;43551;0;0
18422;250000;220;3;5;0;21;True;False;True;True;True;False;True;True;64;22709;43063;0;0
18495;239500;240;3;4;0;23;True;False;True;True;False;False;True;True;64;22709;43987;0;0
17505;200000;180;2;6;1;45;False;False;True;True;True;False;True;False;103;22740;39304;1;0
17734;187000;110;2;3;1;25;False;False;False;True;True;False;True;True;103;22740;39275;1;0
17432;69000;90;1;2;2;23;False;False;False;False;True;False;False;True;59;22760;44570;0;0
17516;179000;140;2;3;0;27;False;False;True;False;False;True;False;False;59;22760;44380;6;0
17844;117000;63;1;2;1;17;False;False;False;True;True;False;False;False;59;22760;44550;0;0
18093;116600;162;2;4;0;27;False;False;False;True;False;False;True;False;59;22760;44368;6;0
18103;116600;164;3;4;0;27;False;False;False;True;True;True;True;True;59;22760;44374;1;0
18161;116600;161;2;4;0;17;False;False;False;False;True;True;False;True;59;22760;44368;6;0
18203;140000;189;2;3;0;41;False;False;True;True;True;False;True;False;59;22760;44454;6;0
18375;645000;300;3;6;0;30;False;False;True;True;True;True;True;True;59;22760;43772;1;0
1181;177000;76;1;3;3;50;False;False;False;False;False;False;False;False;4600;22829;27891;16;0
1183;175500;77;1;3;3;50;False;False;False;False;False;False;False;False;4600;22829;28765;16;0
1184;178500;77;1;3;3;50;False;False;False;False;False;False;False;False;4600;22829;27891;16;0
1190;110000;63;1;3;0;50;False;False;False;True;False;False;False;True;4600;22829;28356;16;0
1202;180000;80;1;3;0;50;False;True;False;True;False;False;False;True;4600;22829;28222;16;0
1228;177500;78;1;3;3;50;False;False;False;False;False;False;False;False;4600;22829;27828;16;0
1245;110000;83;1;3;0;40;False;False;False;False;False;False;False;False;2754;22829;28454;16;0
1257;225000;81;1;2;0;50;False;False;False;False;False;False;False;False;2754;22829;28454;16;0
1297;159900;82;1;3;2;52;False;False;False;False;False;False;False;True;2754;22829;28454;16;0
1338;91000;78;1;3;1;43;False;True;False;False;False;False;False;False;2754;22829;28454;16;0
1341;57200;102;1;3;4;43;False;False;False;False;False;False;False;False;2754;22829;28454;16;0
1368;73000;92;1;3;3;43;False;False;False;False;False;False;False;False;2754;22829;28454;16;0
1382;99000;77;1;3;0;49;False;False;False;False;False;False;False;False;4600;22829;28356;16;0
1400;715000;747;5;8;0;125;True;False;False;False;False;True;False;True;4600;22829;28292;16;0
1405;95000;69;1;2;0;52;True;False;False;False;False;False;False;False;4600;22829;28547;16;0
1412;176171;129;2;3;0;57;False;False;False;False;False;False;False;False;2754;22829;28454;16;0
1461;193000;84;1;3;2;52;True;True;False;False;False;False;False;True;4600;22829;28356;16;0
1491;180000;68;1;3;3;49;False;True;False;False;False;False;False;True;4600;22829;28351;16;0
1511;185000;75;1;2;5;47;False;True;False;False;False;True;False;True;2754;22829;28427;16;0
1552;175000;81;1;3;3;50;True;False;False;False;False;False;False;True;4600;22829;27956;16;0
1604;232000;86;1;2;0;50;False;False;False;False;False;False;False;True;4600;22829;28535;16;0
1615;65000;109;1;3;1;52;False;False;False;False;False;False;False;False;4600;22829;28166;16;0
1658;167000;64;1;3;4;57;True;True;False;False;False;False;False;False;2754;22829;28463;16;0
1765;175000;57;1;3;0;58;False;True;False;False;False;False;False;False;4600;22829;28639;16;0
1773;159900;80;1;3;3;54;False;False;False;False;False;False;False;False;2754;22829;28454;16;0
1827;134000;101;1;3;1;50;False;False;False;False;False;True;False;True;4600;22829;28547;16;0
1857;140000;75;1;3;2;48;True;False;False;False;False;False;False;False;4600;22829;28071;16;0
1995;123000;76;1;3;2;43;False;True;False;False;False;False;False;False;2754;22829;28454;16;0
1996;118000;60;1;3;0;43;False;False;False;True;False;False;False;False;2754;22829;28454;16;0
2018;169000;78;1;2;2;43;True;False;False;False;False;False;False;True;2754;22829;28454;16;0
2037;190000;69;1;3;1;42;True;True;False;False;False;False;False;True;2754;22829;28454;16;0
2045;130000;98;1;2;3;52;True;False;False;False;False;False;False;True;4600;22829;28535;16;0
2091;136000;40;1;1;0;50;True;True;False;False;False;False;False;False;4600;22829;28418;16;0
2147;155000;75;1;3;3;49;True;False;False;False;False;False;False;True;2754;22829;28454;16;0
2152;127200;91;1;3;4;52;False;True;False;False;False;False;False;False;4600;22829;28547;16;0
